Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,1611000000.0,1713,17,Agricultura y desarrollo rural,Incoder,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,14413900000.0,1713,17,Agricultura y desarrollo rural,Incoder,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2761300000.0,1715,17,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1161800000.0,1715,17,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2887862000.0,1903,19,Salud y protección social,Instituto nacional de salud (ins),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1085338000.0,1903,19,Salud y protección social,Instituto nacional de salud (ins),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",84960300000.0,1910,19,Salud y protección social,Superintendencia nacional de salud,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,17785000000.0,1910,19,Salud y protección social,Superintendencia nacional de salud,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",95274750000.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,2661700000.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,47673900000.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2470000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES PATRONALES,10715470070.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE AFILIADOS,3140040800.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,129387298600.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",112700000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,839065196.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS POR U.P.C. REGIMEN CONTRIBUTIVO,77213461391.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS ADMINISTRADOS DEL FOSYGA,1046124944.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,7405091671.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,320737000.0,2103,21,Minas y energía,Servicio geológico colombiano,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,38340353000.0,2103,21,Minas y energía,Servicio geológico colombiano,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,28595347000.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,5104700000.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1066593000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,1428100000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,13057546000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,13824809000.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",548882368000.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,477042347000.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,3124000000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",49195543000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,170000000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,456153437.0,2209,22,Educación,Nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,800000000.0,2209,22,Educación,Nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,2623037003.0,2209,22,Educación,Nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,676695016.0,2210,22,Educación,Instituto nacional para ciegos (inci),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,118056000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,3000000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,150000000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,7620137260.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,393784000.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1246139000.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,421650700.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,79446000.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,241357000.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,757298200.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,613616000.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1061720000.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,3056160264.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,40878000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,17888000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,120858000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1711875000.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,98400000.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,133737000.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,64579000.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",1194522592000.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,5000000000.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,357561800000.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,20820970000.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",192022455195.0,2310,23,Tecnologías de la información y las comunicaciones,ANTV,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,1800000000.0,2310,23,Tecnologías de la información y las comunicaciones,ANTV,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,52542000000.0,2310,23,Tecnologías de la información y las comunicaciones,ANTV,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",421944100000.0,2402,24,Transporte,Instituto nacional de vías,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,161934600000.0,2402,24,Transporte,Instituto nacional de vías,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,273200000000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,375309290000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,140464068993.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,40000000000.0,2413,24,Transporte,Agencia nacional de infraestructura,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",378000000.0,2413,24,Transporte,Agencia nacional de infraestructura,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,199287840000.0,2413,24,Transporte,Agencia nacional de infraestructura,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,22546000000.0,2413,24,Transporte,Agencia nacional de infraestructura,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,48000000000.0,2416,24,Transporte,Agencia nacional de seguridad vial,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,454000000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,569000000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,30323700000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,48425557526.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",566000000.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,34000000.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,25279600000.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,9555661000.0,2803,28,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,443095876.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,4500000000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,37000000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1085000000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,3522500000.0,2903,29,Fiscalía,Nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2028184000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,5584988000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,2880126000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,4036000000.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",31284000000.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,27538321728.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,9689136134.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,4515155675.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,3841926786.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,193613000.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,352582228.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,346218600.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,500000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",118049830000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,2500000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",81775230000.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,48000000000.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,6213100000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,4000000000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1459902338.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,519557662.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,7500000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",17900000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,68658000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,166676000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,321369000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",C-CONTRIBUCIONES PARAFISCALES,866493000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1161640000.0,3708,37,Interior,Unidad nacional de protección - unp,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,49497852000.0,3801,38,Empleo público,Comisión nacional del servicio civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,4111000000.0,3801,38,Empleo público,Comisión nacional del servicio civil,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,45237000000.0,4104,41,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,449000000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,253646200000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",C-CONTRIBUCIONES PARAFISCALES,1408874400000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015
